Time/ms	Current/mA	Voltage/V
1383942942766	-313.0	3.965
1383942942871	-313.0	3.965
1383942942998	-308.0	3.965
1383942943103	-308.0	3.965
1383942943209	-308.0	3.965
1383942943314	-308.0	3.965
1383942943420	-308.0	3.965
1383942943526	-308.0	3.965
1383942943631	-308.0	3.965
1383942943750	-308.0	3.965
1383942943855	-308.0	3.965
1383942943961	-300.0	3.96
1383942944067	-300.0	3.96
1383942944172	-300.0	3.96
1383942944279	-300.0	3.96
1383942944385	-300.0	3.96
1383942944509	-300.0	3.96
1383942944614	-300.0	3.96
1383942944720	-300.0	3.96
1383942944827	-300.0	3.96
1383942944932	-301.0	3.963
1383942945039	-301.0	3.963
1383942945145	-301.0	3.963
1383942945253	-301.0	3.963
1383942945360	-301.0	3.963
1383942945465	-301.0	3.963
1383942945571	-301.0	3.963
1383942945676	-301.0	3.963
1383942945782	-301.0	3.963
1383942945888	-301.0	3.963
1383942945999	-301.0	3.963
1383942946104	-301.0	3.963
1383942946210	-301.0	3.963
1383942946315	-301.0	3.963
1383942946421	-301.0	3.963
1383942946570	-301.0	3.963
1383942946675	-301.0	3.963
1383942946783	-301.0	3.963
1383942946889	-301.0	3.963
1383942946994	-303.0	3.959
1383942947099	-303.0	3.959
1383942947205	-303.0	3.959
1383942947310	-303.0	3.959
1383942947415	-303.0	3.959
1383942947524	-303.0	3.959
1383942947629	-303.0	3.959
1383942947734	-303.0	3.959
1383942947840	-303.0	3.959
1383942947945	-302.0	3.96
1383942948050	-302.0	3.96
1383942948155	-302.0	3.96
1383942948264	-302.0	3.96
1383942948369	-302.0	3.96
1383942948475	-302.0	3.96
1383942948580	-302.0	3.96
1383942948686	-302.0	3.96
1383942948791	-302.0	3.96
1383942948896	-302.0	3.96
1383942949004	-300.0	3.962
1383942949109	-300.0	3.962
1383942949215	-300.0	3.962
1383942949320	-300.0	3.962
1383942949426	-300.0	3.962
1383942949533	-300.0	3.962
1383942949639	-300.0	3.962
1383942949756	-300.0	3.962
1383942949862	-300.0	3.962
1383942949967	-300.0	3.959
1383942950072	-300.0	3.959
1383942950178	-300.0	3.959
1383942950284	-300.0	3.959
1383942950390	-300.0	3.959
1383942950513	-300.0	3.959
1383942950624	-300.0	3.959
1383942950729	-300.0	3.959
1383942950834	-300.0	3.959
1383942950939	-298.0	3.963
1383942951045	-298.0	3.963
1383942951151	-298.0	3.963
1383942951257	-298.0	3.963
1383942951363	-298.0	3.963
1383942951489	-298.0	3.963
1383942951640	-298.0	3.963
1383942951747	-298.0	3.963
1383942951853	-298.0	3.963
