Time/ms	Current/mA	Voltage/V
1384134690322	-235.0	4.062
1384134690483	-235.0	4.062
1384134690600	-235.0	4.062
1384134690708	-235.0	4.062
1384134690816	-235.0	4.062
1384134690941	-235.0	4.062
1384134691049	-220.0	4.053
1384134691159	-220.0	4.053
1384134691267	-220.0	4.053
1384134691376	-220.0	4.053
1384134691484	-220.0	4.053
1384134691593	-220.0	4.053
1384134691718	-220.0	4.053
1384134691826	-220.0	4.053
1384134691934	-220.0	4.053
1384134692042	-235.0	4.042
1384134692151	-235.0	4.042
1384134692259	-235.0	4.042
1384134692366	-235.0	4.042
1384134692492	-235.0	4.042
1384134692601	-235.0	4.042
1384134692708	-235.0	4.042
1384134692817	-235.0	4.042
1384134692925	-235.0	4.042
1384134693032	-239.0	4.039
1384134693141	-239.0	4.039
1384134693265	-239.0	4.039
1384134693374	-239.0	4.039
1384134693483	-239.0	4.039
1384134693591	-239.0	4.039
1384134693699	-239.0	4.039
1384134693806	-239.0	4.039
1384134693914	-239.0	4.039
1384134694039	-269.0	4.017
1384134694147	-269.0	4.017
1384134694255	-269.0	4.017
1384134694363	-269.0	4.017
1384134694471	-269.0	4.017
1384134694581	-269.0	4.017
1384134694690	-269.0	4.017
1384134694820	-269.0	4.017
1384134694928	-269.0	4.017
1384134695037	-227.0	4.027
1384134695145	-227.0	4.027
1384134695253	-227.0	4.027
1384134695362	-227.0	4.027
1384134695469	-227.0	4.027
1384134695636	-227.0	4.027
1384134695745	-227.0	4.027
1384134695854	-227.0	4.027
1384134695963	-227.0	4.027
1384134696071	-229.0	4.039
1384134696180	-229.0	4.039
1384134696288	-229.0	4.039
1384134696414	-229.0	4.039
1384134696523	-229.0	4.039
1384134696631	-229.0	4.039
1384134696739	-229.0	4.039
1384134696848	-229.0	4.039
1384134696955	-229.0	4.039
1384134697064	-206.0	4.045
1384134697195	-206.0	4.045
1384134697304	-206.0	4.045
1384134697412	-206.0	4.045
1384134697522	-206.0	4.045
1384134697629	-206.0	4.045
1384134697737	-206.0	4.045
1384134697849	-206.0	4.045
1384134697963	-206.0	4.045
1384134698072	-206.0	4.046
1384134698181	-206.0	4.046
1384134698290	-206.0	4.046
1384134698397	-206.0	4.046
1384134698505	-206.0	4.046
1384134698614	-206.0	4.046
1384134698742	-206.0	4.046
1384134698850	-206.0	4.046
1384134698958	-206.0	4.046
1384134699067	-212.0	4.044
1384134699176	-212.0	4.044
1384134699285	-212.0	4.044
1384134699393	-212.0	4.044
1384134699524	-212.0	4.044
1384134699632	-212.0	4.044
1384134699739	-212.0	4.044
1384134699847	-212.0	4.044
1384134699957	-212.0	4.044
1384134700066	-205.0	4.05
1384134700174	-205.0	4.05
1384134700304	-205.0	4.05
1384134700412	-205.0	4.05
1384134700520	-205.0	4.05
1384134700678	-205.0	4.05
1384134700787	-205.0	4.05
1384134700894	-205.0	4.05
1384134701003	-205.0	4.05
1384134701128	-209.0	4.05
1384134701236	-209.0	4.05
1384134701345	-209.0	4.05
1384134701452	-209.0	4.05
1384134701561	-209.0	4.05
1384134701670	-209.0	4.05
1384134701777	-209.0	4.05
1384134701902	-209.0	4.05
1384134702011	-209.0	4.05
1384134702120	-207.0	4.045
1384134702229	-207.0	4.045
1384134702337	-207.0	4.045
1384134702445	-207.0	4.045
1384134702554	-207.0	4.045
1384134702685	-207.0	4.045
1384134702793	-207.0	4.045
1384134702902	-207.0	4.045
1384134703010	-207.0	4.045
1384134703119	-206.0	4.048
1384134703228	-206.0	4.048
1384134703335	-206.0	4.048
1384134703460	-206.0	4.048
1384134703570	-206.0	4.048
1384134703678	-206.0	4.048
1384134703786	-206.0	4.048
1384134703894	-206.0	4.048
1384134704001	-206.0	4.048
1384134704109	-205.0	4.047
1384134704221	-205.0	4.047
1384134704330	-205.0	4.047
1384134704438	-205.0	4.047
1384134704546	-205.0	4.047
1384134704653	-205.0	4.047
1384134704761	-205.0	4.047
1384134704869	-205.0	4.047
1384134704981	-205.0	4.047
1384134705090	-203.0	4.051
1384134705198	-203.0	4.051
1384134705306	-203.0	4.051
1384134705414	-203.0	4.051
1384134705521	-203.0	4.051
1384134705630	-203.0	4.051
1384134705802	-203.0	4.051
1384134705910	-203.0	4.051
1384134706018	-203.0	4.051
1384134706127	-208.0	4.046
1384134706235	-208.0	4.046
1384134706342	-208.0	4.046
1384134706451	-208.0	4.046
1384134706584	-208.0	4.046
1384134706692	-208.0	4.046
1384134706800	-208.0	4.046
1384134706909	-208.0	4.046
1384134707016	-208.0	4.046
1384134707124	-212.0	4.023
1384134707233	-212.0	4.023
1384134707345	-212.0	4.023
1384134707454	-212.0	4.023
1384134707564	-212.0	4.023
1384134707672	-212.0	4.023
1384134707780	-212.0	4.023
1384134707889	-212.0	4.023
1384134707997	-212.0	4.023
1384134708111	-201.0	4.043
1384134708219	-201.0	4.043
1384134708327	-201.0	4.043
1384134708435	-201.0	4.043
1384134708543	-201.0	4.043
1384134708651	-201.0	4.043
1384134708759	-201.0	4.043
1384134708874	-201.0	4.043
1384134708983	-201.0	4.043
1384134709091	-205.0	4.035
1384134709200	-205.0	4.035
1384134709308	-205.0	4.035
1384134709416	-205.0	4.035
1384134709523	-205.0	4.035
1384134709636	-205.0	4.035
1384134709744	-205.0	4.035
1384134709854	-205.0	4.035
1384134709963	-205.0	4.035
1384134710072	-203.0	4.048
1384134710180	-203.0	4.048
1384134710289	-203.0	4.048
1384134710414	-203.0	4.048
1384134710522	-203.0	4.048
1384134710632	-203.0	4.048
1384134710740	-203.0	4.048
1384134710903	-203.0	4.048
1384134711015	-203.0	4.048
1384134711123	-202.0	4.049
1384134711236	-202.0	4.049
1384134711344	-202.0	4.049
1384134711454	-202.0	4.049
1384134711563	-202.0	4.049
1384134711672	-202.0	4.049
1384134711779	-202.0	4.049
1384134711886	-202.0	4.049
1384134712001	-202.0	4.049
1384134712109	-204.0	4.044
1384134712219	-204.0	4.044
1384134712327	-204.0	4.044
1384134712437	-204.0	4.044
1384134712548	-204.0	4.044
1384134712657	-204.0	4.044
1384134712769	-204.0	4.044
1384134712878	-204.0	4.044
1384134712986	-204.0	4.044
1384134713095	-203.0	4.046
1384134713203	-203.0	4.046
1384134713312	-203.0	4.046
1384134713421	-203.0	4.046
1384134713544	-203.0	4.046
1384134713655	-203.0	4.046
1384134713763	-203.0	4.046
1384134713872	-203.0	4.046
1384134713979	-203.0	4.046
1384134714088	-199.0	4.044
1384134714197	-199.0	4.044
1384134714327	-199.0	4.044
1384134714436	-199.0	4.044
1384134714544	-199.0	4.044
1384134714651	-199.0	4.044
1384134714761	-199.0	4.044
1384134714871	-199.0	4.044
1384134714978	-199.0	4.044
1384134715104	-202.0	4.047
1384134715213	-202.0	4.047
1384134715322	-202.0	4.047
1384134715430	-202.0	4.047
1384134715539	-202.0	4.047
1384134715646	-202.0	4.047
1384134715754	-202.0	4.047
1384134715888	-202.0	4.047
1384134716045	-202.0	4.047
1384134716152	-207.0	4.033
1384134716261	-207.0	4.033
1384134716368	-207.0	4.033
1384134716477	-207.0	4.033
1384134716585	-207.0	4.033
1384134716716	-207.0	4.033
1384134716824	-207.0	4.033
1384134716932	-207.0	4.033
1384134717043	-207.0	4.033
1384134717152	-204.0	4.037
1384134717260	-204.0	4.037
1384134717368	-204.0	4.037
1384134717492	-204.0	4.037
1384134717601	-204.0	4.037
1384134717709	-204.0	4.037
1384134717817	-204.0	4.037
1384134717925	-204.0	4.037
1384134718033	-204.0	4.037
1384134718141	-202.0	4.043
1384134718271	-202.0	4.043
1384134718380	-202.0	4.043
1384134718487	-202.0	4.043
1384134718595	-202.0	4.043
1384134718703	-202.0	4.043
1384134718812	-202.0	4.043
1384134718921	-202.0	4.043
1384134719052	-202.0	4.043
1384134719162	-204.0	4.044
1384134719271	-204.0	4.044
1384134719382	-204.0	4.044
1384134719490	-204.0	4.044
1384134719599	-204.0	4.044
1384134719707	-204.0	4.044
1384134719833	-204.0	4.044
1384134719942	-204.0	4.044
1384134720050	-204.0	4.044
1384134720160	-202.0	4.049
1384134720267	-202.0	4.049
1384134720377	-202.0	4.049
1384134720486	-202.0	4.049
1384134720618	-202.0	4.049
1384134720726	-202.0	4.049
1384134720835	-202.0	4.049
1384134720944	-202.0	4.049
1384134721100	-202.0	4.049
1384134721208	-217.0	4.045
1384134721316	-217.0	4.045
1384134721430	-217.0	4.045
1384134721539	-217.0	4.045
1384134721647	-217.0	4.045
1384134721755	-217.0	4.045
1384134721866	-217.0	4.045
1384134721974	-217.0	4.045
1384134722082	-217.0	4.045
1384134722194	-223.0	4.036
1384134722303	-223.0	4.036
1384134722410	-223.0	4.036
1384134722519	-223.0	4.036
1384134722627	-223.0	4.036
1384134722735	-223.0	4.036
1384134722843	-223.0	4.036
1384134722968	-223.0	4.036
1384134723077	-223.0	4.036
1384134723185	-236.0	4.033
1384134723292	-236.0	4.033
1384134723401	-236.0	4.033
1384134723509	-236.0	4.033
1384134723617	-236.0	4.033
1384134723743	-236.0	4.033
1384134723852	-236.0	4.033
1384134723960	-236.0	4.033
1384134724068	-236.0	4.033
1384134724175	-224.0	4.032
1384134724285	-224.0	4.032
1384134724392	-224.0	4.032
1384134724524	-224.0	4.032
1384134724632	-224.0	4.032
1384134724741	-224.0	4.032
1384134724850	-224.0	4.032
1384134724962	-224.0	4.032
1384134725071	-224.0	4.032
1384134725179	-226.0	4.03
1384134725312	-226.0	4.03
1384134725420	-226.0	4.03
1384134725530	-226.0	4.03
1384134725638	-226.0	4.03
1384134725748	-226.0	4.03
1384134725856	-226.0	4.03
1384134725966	-226.0	4.03
1384134726078	-226.0	4.03
1384134726230	-218.0	4.03
1384134726338	-218.0	4.03
1384134726457	-218.0	4.03
1384134726567	-218.0	4.03
1384134726675	-218.0	4.03
1384134726785	-218.0	4.03
1384134726898	-218.0	4.03
1384134727008	-218.0	4.03
1384134727116	-218.0	4.03
1384134727226	-215.0	4.042
1384134727333	-215.0	4.042
1384134727444	-215.0	4.042
1384134727552	-215.0	4.042
1384134727666	-215.0	4.042
1384134727774	-215.0	4.042
1384134727884	-215.0	4.042
1384134727992	-215.0	4.042
1384134728100	-215.0	4.042
1384134728210	-213.0	4.045
1384134728318	-213.0	4.045
1384134728441	-213.0	4.045
1384134728551	-213.0	4.045
1384134728659	-213.0	4.045
1384134728769	-213.0	4.045
1384134728877	-213.0	4.045
1384134728987	-213.0	4.045
1384134729095	-213.0	4.045
1384134729209	-216.0	4.04
1384134729318	-216.0	4.04
1384134729427	-216.0	4.04
1384134729535	-216.0	4.04
1384134729646	-216.0	4.04
1384134729753	-216.0	4.04
1384134729861	-216.0	4.04
1384134729976	-216.0	4.04
1384134730088	-216.0	4.04
1384134730196	-209.0	4.036
1384134730305	-209.0	4.036
1384134730413	-209.0	4.036
1384134730521	-209.0	4.036
1384134730630	-209.0	4.036
1384134730743	-209.0	4.036
1384134730855	-209.0	4.036
1384134730963	-209.0	4.036
1384134731072	-209.0	4.036
1384134731179	-209.0	4.037
1384134731340	-209.0	4.037
1384134731449	-209.0	4.037
1384134731559	-209.0	4.037
1384134731670	-209.0	4.037
1384134731777	-209.0	4.037
1384134731885	-209.0	4.037
1384134731995	-209.0	4.037
1384134732103	-209.0	4.037
1384134732212	-211.0	4.04
1384134732324	-211.0	4.04
1384134732434	-211.0	4.04
1384134732542	-211.0	4.04
1384134732652	-211.0	4.04
1384134732760	-211.0	4.04
1384134732869	-211.0	4.04
1384134732977	-211.0	4.04
1384134733101	-211.0	4.04
1384134733211	-205.0	4.038
1384134733319	-205.0	4.038
1384134733428	-205.0	4.038
1384134733536	-205.0	4.038
1384134733644	-205.0	4.038
1384134733753	-205.0	4.038
1384134733865	-205.0	4.038
1384134733975	-205.0	4.038
1384134734085	-205.0	4.038
1384134734195	-205.0	4.039
1384134734303	-205.0	4.039
1384134734412	-205.0	4.039
1384134734521	-205.0	4.039
1384134734634	-205.0	4.039
1384134734742	-205.0	4.039
1384134734851	-205.0	4.039
1384134734959	-205.0	4.039
1384134735068	-205.0	4.039
1384134735177	-203.0	4.04
1384134735285	-203.0	4.04
1384134735399	-203.0	4.04
1384134735510	-203.0	4.04
1384134735618	-203.0	4.04
1384134735727	-203.0	4.04
1384134735837	-203.0	4.04
1384134735945	-203.0	4.04
1384134736054	-203.0	4.04
1384134736167	-205.0	4.037
1384134736277	-205.0	4.037
1384134736435	-205.0	4.037
1384134736544	-205.0	4.037
1384134736653	-205.0	4.037
1384134736761	-205.0	4.037
1384134736868	-205.0	4.037
1384134736982	-205.0	4.037
1384134737091	-205.0	4.037
1384134737200	-207.0	4.028
1384134737309	-207.0	4.028
1384134737417	-207.0	4.028
1384134737525	-207.0	4.028
1384134737634	-207.0	4.028
1384134737745	-207.0	4.028
1384134737855	-207.0	4.028
1384134737963	-207.0	4.028
1384134738071	-207.0	4.028
1384134738180	-205.0	4.038
1384134738288	-205.0	4.038
1384134738396	-205.0	4.038
1384134738508	-205.0	4.038
1384134738617	-205.0	4.038
1384134738725	-205.0	4.038
1384134738834	-205.0	4.038
1384134738942	-205.0	4.038
1384134739049	-205.0	4.038
1384134739158	-205.0	4.038
1384134739271	-204.0	4.041
1384134739381	-204.0	4.041
1384134739489	-204.0	4.041
1384134739597	-204.0	4.041
1384134739705	-204.0	4.041
1384134739813	-204.0	4.041
1384134739920	-204.0	4.041
1384134740033	-204.0	4.041
1384134740142	-204.0	4.041
1384134740252	-210.0	4.035
1384134740360	-210.0	4.035
1384134740468	-210.0	4.035
1384134740576	-210.0	4.035
1384134740684	-210.0	4.035
1384134740797	-210.0	4.035
1384134740905	-210.0	4.035
1384134741013	-210.0	4.035
1384134741127	-210.0	4.035
1384134741237	-221.0	4.018
1384134741350	-221.0	4.018
1384134741504	-221.0	4.018
1384134741612	-221.0	4.018
1384134741721	-221.0	4.018
1384134741830	-221.0	4.018
1384134741943	-221.0	4.018
1384134742051	-221.0	4.018
1384134742160	-221.0	4.018
1384134742270	-272.0	4.001
1384134742378	-272.0	4.001
